,v1,v2
50,0.13195653615295888,0.15206187775433064
51,0.13089753198176624,0.15086772033274173
52,0.12959283902347088,0.15134580284357071
53,0.12926436942269404,0.15147848148941995
54,0.1282703926776846,0.14933323710560797
55,0.12719591344594955,0.14868912366628648
56,0.12628514350553355,0.15191698887944222
57,0.12558990776389836,0.14918115537166596
58,0.1255120455344518,0.15080246824622154
59,0.12503599244256813,0.15248926995396614
60,0.12421093790928522,0.15673111400306225
61,0.12373536294400692,0.15578012695014476
62,0.12359467248568932,0.15400278520286084
63,0.1225076074252526,0.1659815086454153
64,0.12237386399209499,0.16783362828195095
65,0.1215205823118488,0.16618795973956585
66,0.1215606173520287,0.15223161706626415
67,0.12070939130435387,0.16483517251610755
68,0.12068591589828333,0.1669413896769285
69,0.1196215031310916,0.1662178147494793
70,0.11918717012479901,0.16540265213549138
71,0.11907137648314238,0.15922549689710142
72,0.11871790253768365,0.1611372991234064
73,0.11803125988890727,0.16246082916557789
74,0.11765471419990063,0.16139827804863452
75,0.11732574055194855,0.1666669451534748
76,0.11744298984110356,0.16493854423761367
77,0.11671241858899593,0.16295311120152473
78,0.11717026200046142,0.1619313080996275
79,0.11625986065069835,0.16037045939564704
80,0.11619110755175352,0.1467736841917038
81,0.11630867283393939,0.14633919855952263
82,0.11476826427057385,0.16432527354955673
83,0.1151528892720739,0.1606798998773098
84,0.1144825470291078,0.16435728993713855
85,0.11426557880714536,0.16779179671406746
86,0.11429366067945958,0.16569320176541805
87,0.11438084978262583,0.14368443217277527
88,0.11340861237198115,0.1442021509438753
89,0.113409916305542,0.14240401801764965
90,0.11230238065818945,0.15105750922262667
91,0.11167079936315616,0.15117282612025737
92,0.11246935252323746,0.14403134278953075
93,0.11076106641838948,0.16014667449891568
94,0.11030074059913555,0.14703466807603835
95,0.10963435957481464,0.16217034467458724
96,0.10908584141408403,0.17132151678800583
97,0.1100609228335321,0.1444615080177784
98,0.10834916590501864,0.1475540716648102
99,0.10789899242669344,0.1606923739373684
100,0.10841014720449844,0.15217699823081493
101,0.1073266776094834,0.14830572814941406
102,0.1060022771688799,0.16619382306933403
103,0.1063929171162347,0.14442690378129483
104,0.10328488196581602,0.14478350387215613
105,0.10181219919597109,0.1431226153433323
106,0.09955644822766384,0.14982611726522446
107,0.10195122071181735,0.16663272071778773
108,0.10280650268855195,0.16515039202570916
109,0.10295793947676818,0.16007688028216363
110,0.10353698323493203,0.14131037953197956
111,0.09730374433460334,0.1616707605779171
112,0.09887011314133803,0.14791250821352006
113,0.10018993307004373,0.14531277987062932
114,0.09790884677097202,0.14621943785250188
115,0.09835621045269072,0.16530507734417915
116,0.10045316001524528,0.14511711035370828
117,0.09716754943616689,0.16669488935172558
118,0.09832617885830501,0.15125727200210096
119,0.10016893368599315,0.14839344656169415
120,0.09418249053036173,0.14844921122044324
121,0.09664583918911715,0.15627243527770043
122,0.098214412101234,0.16771183559894562
123,0.09910071732824047,0.14576157954335212
124,0.09264904566394785,0.1513532953619957
125,0.09636460028998554,0.1495009926393628
126,0.09171163445872565,0.15027041399478913
127,0.09422734733894467,0.1708237913429737
128,0.09538676680581024,0.15532233527600764
129,0.09548587196121613,0.1784644881606102
130,0.09515697926127663,0.16110349423885345
131,0.09572768705468625,0.1694525345414877
132,0.09375168819644798,0.15674552712738513
133,0.09463268128888061,0.1616669868528843
134,0.0946715615125994,0.17481882827728987
135,0.09253710773916295,0.1574513608276844
136,0.09364473976101727,0.17380175502598286
137,0.0922493248694266,0.15443596679717303
138,0.09399300407369932,0.162808030924201
139,0.08842664026667674,0.16761508723795415
140,0.08790906852151578,0.15358010029792785
141,0.0905267856683582,0.1671278798609972
142,0.09014354207739234,0.1528591856971383
143,0.0915779826529324,0.167532348279655
144,0.0901242037071536,0.16734946329295636
145,0.08917112751156092,0.16763984905481338
146,0.08837723661425213,0.1529744049191475
147,0.08867741186358034,0.15270420357882977
148,0.08946228650982181,0.1564847460627556
149,0.08839679314748694,0.155843358784914
150,0.08886094174714138,0.17090350326299666
151,0.0877551288627709,0.17549536703377963
152,0.08849612897712117,0.16430214800834655
153,0.08603639078202346,0.15315922090113163
154,0.08191059405573954,0.15825182822868228
155,0.08459418614000704,0.15510259846001864
156,0.0863031864847367,0.152626152035594
157,0.08095981559144953,0.15813261089622974
158,0.0837902984341296,0.16869317550212146
159,0.07972364913622539,0.161653752412647
160,0.07946493854377575,0.1569512024924159
161,0.08589719007435875,0.18291170026361941
162,0.08759558373705173,0.1617511985167861
163,0.08802487497674301,0.18424328480958937
164,0.08367133158283929,0.17650650576353072
165,0.0812816784274454,0.19181270164474845
166,0.08407011888640312,0.1566786285534501
167,0.07828768037222326,0.16025039176791905
168,0.07923274479148289,0.16721468037068843
169,0.08103147552025815,0.1661989551872015
170,0.08119770936854184,0.17563760740906
171,0.08480822747759521,0.17097365646660329
172,0.07851340586732453,0.16331641337126493
173,0.0775904970766666,0.17964758201241493
174,0.08115837700796935,0.1726593403533101
175,0.081799218681346,0.16368562767058611
176,0.08056823592580234,0.17260328645855189
177,0.08097821247677009,0.17856089755147694
178,0.08048576174862683,0.17170241707488895
179,0.07955354482876137,0.19535467898622155
180,0.08116422958755866,0.17798658398091793
181,0.07818535179325069,0.19838462638892235
182,0.07892886256159594,0.20098338837996124
183,0.07753187448632283,0.17244548600390552
184,0.07546238391899193,0.1902055402211845
185,0.08053863425431773,0.17536835300233214
186,0.07562764681273451,0.1729897453252226
187,0.07550705843682712,0.18254394977539778
188,0.07547382504738247,0.18705366643853485
189,0.07333732046773657,0.19680369510184972
190,0.0760483926452541,0.17914188830591737
191,0.07297203924331504,0.20202922420306133
192,0.07522034726779286,0.18572590668387712
193,0.07327979123216743,0.17360496134124695
194,0.07348381502684206,0.19641764369737358
195,0.07437279488928616,0.17367226468529554
196,0.07372390257384007,0.17830963266789912
197,0.06870911027578017,0.20150812734533102
198,0.06847647359596255,0.1931158748118207
199,0.0716735224778764,0.1890565643116832
200,0.07098188046126937,0.17853757179612295
201,0.06876684418723841,0.21392219868469983
202,0.07470686336454625,0.20933866876251997
203,0.06962166111304735,0.20325168476039543
204,0.06841172588852544,0.2095912807777524
205,0.06843555345842615,0.1844095316875726
206,0.06755045195386823,0.2056091658640653
207,0.06802813448544281,0.20962092679105698
208,0.06801692596033682,0.19217286927411334
209,0.06429082763469778,0.19157674355665222
210,0.0666161114984192,0.19052636822722852
211,0.06700538683213915,0.18971882673688234
212,0.0693503459017103,0.18671090768389403
213,0.06794829334057867,0.20647133336048573
214,0.06929438079545895,0.19451584669593722
215,0.06534523668428883,0.1946272899366915
216,0.06688718811060147,0.1849475213635713
217,0.0654990624424691,0.2029100731819868
218,0.06693957859519092,0.2032679856384173
219,0.06353872716468759,0.20198459686746356
220,0.06364936279012473,0.22273739864109085
221,0.06419053352430928,0.20348882780293934
222,0.062597267532434,0.1990610650921706
223,0.06280443742811524,0.20504200504664333
224,0.0634627151228177,0.24334770901203157
225,0.059058761302211014,0.21810146078648976
226,0.062424164221226236,0.1986122985485941
227,0.0627229795631254,0.21859383612358943
228,0.06426393344770961,0.20644336724970488
229,0.06174412623459163,0.2341561890820507
230,0.06628896715398878,0.22351507068211213
231,0.05108748150614944,0.2278422598621808
232,0.05786854601668504,0.2628961746671237
233,0.05885516158763688,0.20604881035028957
234,0.062361290486286455,0.21620954104234696
235,0.05426655474457075,0.22845454031424597
236,0.059512285043625164,0.21463520134938882
237,0.05668050204647394,0.22619676873589634
238,0.05899242111124913,0.25781636276779757
239,0.060269553970817166,0.20822145109423437
240,0.05950141700519477,0.2299794920932036
241,0.05509837579080098,0.2380836234580318
242,0.05770657327325995,0.23479077650904656
243,0.059073026601480526,0.2200444429196883
244,0.05153629462678994,0.23545277972193435
245,0.047792594069436506,0.2381059175583563
246,0.052443361842780145,0.2801762808938976
247,0.04858489887866114,0.2313494361326797
248,0.0581500899848567,0.23111670884597116
249,0.05330811311652651,0.26074841938782484
